_id,SectionID,Highway,DIR,FROM_Distance,TO_Distance,PCI,DMI,IRI,Pave_Type,Pavement_Section_From,Pavement_Section_To,FUNC_CLASS
650,,35,B,164.799,177.816,81.13,8.69,1.45,AC,11.3 KM N OF HALIBURTON RD 13,JCT HWY 117,ART
651,,35,B,177.816,195.523,70.7,7.87,1.85,AC,JCT HWY 117,HWY 60(DWIGHT),ART
652,,35,N,0,7.566,89.13,9.34,1.16,AC,NEWCASTLE - HWY 401 IC,MAIN ST N JCT - DURHAM RD 17,FWY
653,,35,N,7.566,10.89,92.89,9.5,1.2,AC,MAIN ST N JCT - DURHAM RD 17,TAUNTON ROAD - DURHAM RD 4,FWY
654,,35,N,10.89,18.814,93.05,9.69,1.06,AC,TAUNTON ROAD - DURHAM RD 4,NEWCASTLE - HWY 115,FWY
655,,35,S,0,7.566,83.83,8.79,1.21,AC,NEWCASTLE - HWY 401 IC,MAIN ST N JCT - DURHAM RD 17,FWY
656,,35,S,7.566,10.89,91.3,9.59,1.17,AC,MAIN ST N JCT - DURHAM RD 17,TAUNTON ROAD - DURHAM RD 4,FWY
657,,35,S,10.89,18.814,90.86,9.3,0.88,AC,TAUNTON ROAD - DURHAM RD 4,NEWCASTLE - HWY 115,FWY
658,,37,B,3.012,20.827,95.36,9.68,0.74,AC,HWY 401,THURLOW TWP. RD. C8-9 (LESLIE RD.),ART
659,,37,B,20.827,37.279,89.62,9.1,0.81,AC,THURLOW TWP. RD. C8-9 (LESLIE RD.),TWEED S. LTS. (JANE ST.),ART
660,,37,B,39.625,47.38,82.16,8.68,1.3,AC,TWEED N. LTS. (HOLDCROFT ST.),HWY 7,ART
661,,4,B,19.2,25.13,84.73,8.87,1.18,AC,TALBOTVILLE - JCT HWY 3,MIDDLESEX RD 35,ART
662,,4,B,49.384,51.27,91.84,9.68,1.21,AC,LONDON N LTS-0.6KM N OF SUNNING RD,1.2KM NORTH OF MEDWAY RD,ART
663,,4,B,51.27,55.691,97.03,9.76,0.61,AC,1.2KM NORTH OF MEDWAY RD,ILDERTON RD - MIDDLESEX RD 16,ART
664,,4,B,55.691,63.889,95.76,9.75,0.77,AC,ILDERTON RD - MIDDLESEX RD 16,ELGINFIELD - HWY 7,ART
665,,4,B,63.889,67.797,84.22,8.75,1.11,AC,ELGINFIELD - HWY 7,LUCAN S LTS (CON 4-5),ART
666,,4,B,69.744,87.974,78.85,8.36,1.35,AC,LUCAN N LTS- BIDDULPH RD L 3-4,EXETER S LTS - WATERLOO ST,ART
667,,4,B,91.011,102.868,94.1,9.67,0.89,AC,EXETER N. LTS,HURON RD. 12 (KIPPEN),ART
668,,4,B,102.868,117.928,89.6,9.16,0.88,AC,HURON RD. 12 (KIPPEN),CLINTON SOUTH LIMITS,ART
669,,40,B,0,6.201,73.05,7.65,1.28,AC,HWY 401 - IC,PARK AVE. - CHATHAM,ART
670,,40,B,6.201,7.4,71.86,8.16,2.05,AC,PARK AVE. - CHATHAM,PRINCE ALBERT AVE.,ART
671,,40,B,15.136,31.777,81.09,8.39,1.09,AC,CHATHAM N LTS - 0.1KM N OF PIONEER LINE,0.7KM N OF CORKTOWN LINE,ART
672,,40,B,31.777,36.079,79.46,8.18,1.06,AC,0.7KM N OF CORKTOWN LINE,WALLACEBURG LTS S - 0.6KM S OF BASELINE RD,ART
673,,40,B,40.223,42.143,92.6,9.62,1.03,AC,WALLACEBURG W LTS - L 8-9,KENT RD 33,ART
674,,40,B,42.143,59.73,96.13,9.66,0.56,AC,KENT RD 33,0.1 KM S OF STANLEY LINE,ART
675,,40,B,59.73,66.351,76.33,8.05,1.15,CO,0.1 KM S OF STANLEY LINE,0.22KM SOUTH OF COURTRIGHT LN-LAMBTON RD 80,ART
676,,40,B,66.351,71.867,82.33,8.72,1.12,CO,0.22KM SOUTH OF COURTRIGHT LN-LAMBTON RD 80,0.03KM SOUTH OF ROKEBY LINE,ART
677,,40,B,83.267,89.267,78.08,8.27,1.35,AC,MCGREGOR RD N - SARNIA,WELLINGTON ST,ART
678,,40,N,71.867,74.554,67.89,6.39,0.63,CO,0.03KM SOUTH OF ROKEBY LINE,PETROLIA LINE - LAMBTON RD 4,ART
679,,40,N,74.554,80.067,71.84,7.95,1.48,CO,PETROLIA LINE - LAMBTON RD 4,CHURCHILL RD - OLD HWY 40,ART
680,,40,N,80.067,83.267,59.68,5.61,0.4,AC,CHURCHILL RD - OLD HWY 40,MCGREGOR RD N - SARNIA,ART
681,,40,N,89.267,91.367,76.16,8.35,1.7,AC,WELLINGTON ST,HWY 40 ENDS,ART
682,,40,S,71.867,74.554,94.93,9.74,0.76,CO,0.03KM SOUTH OF ROKEBY LINE,PETROLIA LINE - LAMBTON RD 4,ART
683,,40,S,74.554,80.067,90.59,9.54,1,CO,PETROLIA LINE - LAMBTON RD 4,CHURCHILL RD - OLD HWY 40,ART
684,,40,S,80.067,83.267,93.32,9.68,1.01,AC,CHURCHILL RD - OLD HWY 40,MCGREGOR RD N - SARNIA,ART
685,,40,S,89.267,91.367,69.2,7.6,1.73,AC,WELLINGTON ST,HWY 40 ENDS,ART
686,,400,E,0,1.612,69.58,8.76,2.31,CO,NORTH YORK - MAPLE LEAF RD,NORTH YORK - HWY 401 IC-21,FWY
687,,400,N,1.612,8.108,72.63,7.33,0.95,AC,NORTH YORK - HWY 401 IC-21,NORTH YORK - STEELES AV IC-27,FWY
688,,400,N,8.108,10.22,87.25,9,1.48,AC,NORTH YORK - STEELES AV IC-27,VAUGHAN - HWY 7 IC-29,FWY
689,,400,N,10.22,12.267,78.85,7.93,0.84,AC,VAUGHAN - HWY 7 IC-29,LANGSTAFF RD IC-30,FWY
690,,400,N,12.267,16.513,88.45,8.95,0.78,AC,LANGSTAFF RD IC-30,VAUGHAN-MAJ MACKENZIE DR IC-35,FWY
691,,400,N,16.513,24.884,93.14,9.53,0.85,AC,VAUGHAN-MAJ MACKENZIE DR IC-35,YORK RD 11 IC-43(TO KING CITY),FWY
692,,400,N,24.884,37.31,92.42,9.55,0.97,AC,YORK RD 11 IC-43(TO KING CITY),HWY 9 IC-55,FWY
693,,400,N,37.31,39.7,88.71,9.24,1.1,AC,HWY 9 IC-55,YORK-SIMCOE BDY (.5KM S OF N CANAL RD IC-58),FWY
694,,400,N,39.7,57.208,86.6,8.82,0.87,AC,YORK-SIMCOE BDY (.5KM S OF N CANAL RD IC-58),HWY 89 IC-75,FWY
695,,400,N,57.208,67.44,87.64,8.97,0.91,AC,HWY 89 IC-75,0.6 KM N OF INNISFILL BEACH RD,FWY
696,,400,N,67.44,75.7,92.89,9.5,0.96,AC,0.6 KM N OF INNISFILL BEACH RD,BARRIE - S JCT HWY 27 - ESSA RD,FWY
697,,400,N,75.7,85.349,87.95,9.36,1.34,AC,BARRIE - S JCT HWY 27 - ESSA RD,HWY 400 EXT,FWY
698,,400,N,85.349,92.507,88.69,9.04,0.86,AC,HWY 400 EXT,FORBES RD IC-111 - SIMCOE RD 11,FWY
699,,400,N,92.507,102.296,85.08,8.58,0.79,AC,FORBES RD IC-111 - SIMCOE RD 11,HWY 93 IC-121,FWY
700,,400,N,102.296,117.598,87.1,8.75,0.72,AC,HWY 93 IC-121,SIMCOE RD 19,FWY
701,,400,N,117.598,128.906,80.09,8.25,1.06,AC,SIMCOE RD 19,N JCT HWY 12/SIMCOE RD 16,FWY
702,,400,N,128.906,136.001,68.05,7.38,1.62,AC,N JCT HWY 12/SIMCOE RD 16,SEVERN RIVER BRIDGE (SW REG BDY),FWY
703,,400,N,136.001,137.276,72.86,7.96,1.67,AC,SEVERN RIVER BRIDGE (SW REG BDY),MUSKOKA RD 5,FWY
704,,400,N,137.276,149.721,74.98,7.73,1.11,AC,MUSKOKA RD 5,1.0 KM S OF CROOKED BAY RD,FWY
705,,400,N,149.721,158.808,87.35,8.96,0.94,AC,1.0 KM S OF CROOKED BAY RD,1.0 KM N OF GIBSON R BR,FWY
706,,400,N,158.808,162.917,75.01,7.79,1.18,AC,1.0 KM N OF GIBSON R BR,MUSQUASH R BR,FWY
707,,400,N,162.917,169.469,43.97,4.89,1.84,AC,MUSQUASH R BR,2 KM N OF MUSKOKA RD 12,FWY
708,,400,N,169.469,179.773,83.29,8.56,1,AC,2 KM N OF MUSKOKA RD 12,HEALEY LK RD UP,FWY
709,,400,N,179.773,193.974,85.64,8.72,0.88,AC,HEALEY LK RD UP,4.1 KM N OF HWY 141,FWY
710,,400,N,193.974,200.309,89.49,9.17,0.91,AC,4.1 KM N OF HWY 141,1.5 KM N OF SEGUIN TRAIL,FWY
711,,400,N,200.309,210.517,92.79,9.52,0.89,AC,1.5 KM N OF SEGUIN TRAIL,0.3KM S OF MILL LAKE BRIDGE,FWY
712,,400,N,210.517,226.383,79.61,8.26,1.13,AC,0.3KM S OF MILL LAKE BRIDGE,END OF DIVIDED HWY (START OF HWY 69),FWY
713,,400,S,1.612,8.108,90.97,9.36,0.94,AC,NORTH YORK - HWY 401 IC-21,NORTH YORK - STEELES AV IC-27,FWY
714,,400,S,8.108,10.22,71.43,7.36,1.14,AC,NORTH YORK - STEELES AV IC-27,VAUGHAN - HWY 7 IC-29,FWY
715,,400,S,10.22,12.267,74.04,7.65,1.14,AC,VAUGHAN - HWY 7 IC-29,LANGSTAFF RD IC-30,FWY
716,,400,S,12.267,16.513,87.57,8.84,0.77,AC,LANGSTAFF RD IC-30,VAUGHAN-MAJ MACKENZIE DR IC-35,FWY
717,,400,S,16.513,24.884,93.88,9.5,0.72,AC,VAUGHAN-MAJ MACKENZIE DR IC-35,YORK RD 11 IC-43(TO KING CITY),FWY
718,,400,S,24.884,37.31,90.98,9.44,1.03,AC,YORK RD 11 IC-43(TO KING CITY),HWY 9 IC-55,FWY
719,,400,S,37.31,39.7,86.4,9.04,1.16,AC,HWY 9 IC-55,YORK-SIMCOE BDY (.5 KM S OF N CANAL RD IC-58),FWY
720,,400,S,39.7,57.208,85.66,8.71,0.87,AC,YORK-SIMCOE BDY (.5 KM S OF N CANAL RD IC-58),HWY 89 IC-75,FWY
721,,400,S,57.208,67.44,88.9,9.1,0.9,AC,HWY 89 IC-75,0.6 KM N OF INNISFILL BEACH RD,FWY
722,,400,S,67.44,75.7,89.98,9.23,0.91,AC,0.6 KM N OF INNISFILL BEACH RD,BARRIE - S JCT HWY 27 - ESSA RD,FWY
723,,400,S,75.7,85.349,82.42,8.61,1.18,AC,BARRIE - S JCT HWY 27 - ESSA RD,HWY 400 EXT,FWY
724,,400,S,85.349,92.507,86.2,8.77,0.87,AC,HWY 400 EXT,FORBES RD IC-111 - SIMCOE RD 11,FWY
725,,400,S,92.507,102.296,76.85,7.89,1.06,AC,FORBES RD IC-111 - SIMCOE RD 11,HWY 93 IC-121,FWY
726,,400,S,102.296,117.598,91.22,9.22,0.74,AC,HWY 93 IC-121,SIMCOE RD 19,FWY
727,,400,S,117.598,128.906,80.85,8.42,1.16,AC,SIMCOE RD 19,N JCT HWY 12/SIMCOE RD 16,FWY
728,,400,S,128.906,136.001,85.59,8.81,1,AC,N JCT HWY 12/SIMCOE RD 16,SEVERN RIVER BRIDGE (SW REG BDY),FWY
729,,400,S,136.001,137.276,69.63,7.31,1.32,AC,SEVERN RIVER BRIDGE (SW REG BDY),MUSKOKA RD 5,FWY
730,,400,S,137.276,149.721,75.62,7.82,1.14,AC,MUSKOKA RD 5,1.0 KM S OF CROOKED BAY RD,FWY
731,,400,S,149.721,158.808,86.71,8.94,1,AC,1.0 KM S OF CROOKED BAY RD,1.0 KM N OF GIBSON R BR,FWY
732,,400,S,158.808,162.917,74.07,7.89,1.43,AC,1.0 KM N OF GIBSON R BR,MUSQUASH R BR,FWY
733,,400,S,162.917,169.469,58.81,5.98,1.17,AC,MUSQUASH R BR,2 KM N OF MUSKOKA RD 12,FWY
734,,400,S,169.469,179.773,84.75,8.69,0.96,AC,2 KM N OF MUSKOKA RD 12,HEALEY LK RD UP,FWY
735,,400,S,179.773,193.974,85.66,8.76,0.93,AC,HEALEY LK RD UP,4.1 KM N OF HWY 141,FWY
736,,400,S,193.974,200.309,89.89,9.22,0.91,AC,4.1 KM N OF HWY 141,1.5 KM N OF SEGUIN TRAIL,FWY
737,,400,S,200.309,210.517,92.17,9.48,0.92,AC,1.5 KM N OF SEGUIN TRAIL,0.3KM S OF MILL LAKE BRIDGE,FWY
738,,400,S,210.517,226.383,80.38,8.4,1.2,AC,0.3KM S OF MILL LAKE BRIDGE,END OF DIVIDED HWY (START OF HWY 69),FWY
739,,400,W,0,1.612,64.25,7.58,1.88,CO,NORTH YORK - MAPLE LEAF RD,NORTH YORK - HWY 401 IC-21,FWY
740,,400,N,0,1.1,73.3,7.65,1.24,AC,JCT HWYS 400 & 400 EXT,HWYS 11/93 IC OP,FWY
741,,400,S,0,1.1,80.53,8.44,1.23,AC,JCT HWYS 400 & 400 EXT,HWYS 11/93 IC OP,FWY
742,,400,N,10.22,12.267,77.3,7.86,0.91,CO,VAUGHAN - HWY 7 IC-29,LANGSTAFF RD IC-30,FWY
743,,400,S,10.22,12.267,82.45,8.33,0.81,CO,VAUGHAN - HWY 7 IC-29,LANGSTAFF RD IC-30,FWY
744,,401,E,0,14.387,86.04,9,1.74,CO,QUEBEC-ONTARIO BDY,LANCASTER-HWYS 2-34 IC-814,FWY
745,,401,E,14.387,31.985,90.18,9.38,0.92,CO,LANCASTER-HWYS 2-34 IC-814,CORNWALL E LTS- BOUNDARY RD IC-796,FWY
746,,401,E,31.985,50.15,64.41,7.85,2.07,CO,CORNWALL E LTS- BOUNDARY RD IC-796,MOULINETTE RD IC-778,FWY
747,,401,E,50.15,69.727,73.08,8.12,1.5,CO,MOULINETTE RD IC-778,UPPER CANADA RD IC-758,FWY
748,,401,E,69.727,90.221,51.08,5.67,1.83,AC,UPPER CANADA RD IC-758,CARMAN RD IC-738,FWY
749,,401,E,90.221,98.099,79.53,8.87,1.39,CO,CARMAN RD IC-738,CARDINAL-SHANLY RD IC-730,FWY
750,,401,E,98.099,106.79,77.3,8.17,1.15,CO,CARDINAL-SHANLY RD IC-730,HWY 16 INT. 721,FWY
751,,401,E,106.79,123.22,89.28,9.27,0.91,CO,HWY 16 INT. 721,MAITLAND RD. INT.(705),FWY
752,,401,E,123.22,141.499,86.04,9,0.95,CO,MAITLAND RD. INT.(705),HWY 2 INT (687),FWY
753,,401,E,141.499,152.588,79.59,8.27,1.18,AC,HWY 2 INT (687),MALLORYTOWN RD. INT(675),FWY
754,,401,E,152.588,166.84,90.14,9.22,0.88,AC,MALLORYTOWN RD. INT(675),HWY 137 INT (661),FWY
755,,401,E,166.84,182.86,93.27,9.49,0.79,AC,HWY 137 INT (661),HWY 32 INT (645),FWY
756,,401,E,182.86,195.937,92.66,9.46,0.83,AC,HWY 32 INT (645),JOYCEVILLE RD. INT.(632),FWY
757,,401,E,195.937,204.354,82.35,8.67,1.26,AC,JOYCEVILLE RD. INT.(632),HWY 15 IC-623,FWY
758,,401,E,204.354,206.613,92,9.41,0.86,AC,HWY 15 IC-623,CATARAQUI R. BR.(PITT-KING TWP BDY),FWY
759,,401,E,206.613,208.277,84.93,8.82,1.1,AC,CATARAQUI R. BR.(PITT-KING TWP BDY),MONTREAL ST IC- 619,FWY
760,,401,E,208.277,214.799,81.51,8.44,1.1,AC,MONTREAL ST IC- 619,SYDENHAM RD,FWY
761,,401,E,214.799,220.646,82.14,8.51,1.1,AC,SYDENHAM RD,3.6KM WEST OF HWY 38 INT,FWY
762,,401,E,220.646,234.56,76.59,8.2,1.24,CO,3.6KM WEST OF HWY 38 INT,HWY 133 INT.(593),FWY
763,,401,E,234.56,249.15,81.64,8.73,1.19,CO,HWY 133 INT.(593),HWY 41 INT.(579),FWY
764,,401,E,249.15,264.866,89.58,9.17,0.9,AC,HWY 41 INT (579),WYMANS RD,FWY
765,,401,E,264.866,284.51,86.15,8.77,0.87,AC,WYMANS RD,HWY 37 INT (544),FWY
766,,401,E,284.51,302.566,92.97,9.47,0.8,AC,HWY 37 INT (544),HWY 33 INT(525),FWY
767,,401,E,302.566,314.83,82.32,8.48,1.04,AC,HWY 33 INT(525),1.1 KM E OF NORTHUMBERLAND RD 26,FWY
768,,401,E,314.83,325.112,89.93,9.19,0.87,AC,1.1 KM E OF NORTHUMBERLAND RD 26,0.8 KM W OF LITTLE LAKE ROAD,FWY
769,,401,E,325.112,338.791,95.43,9.68,0.73,AC,0.8 KM W OF LITTLE LAKE ROAD,2.0 KM E OF LYLE ST -CR23,FWY
770,,401,E,338.791,348.562,91.43,9.31,0.82,AC,2.0 KM E OF LYLE ST -CR23,2.2 KM E OF NAGLE RD UP,FWY
771,,401,E,348.562,355.34,92.84,9.48,0.83,AC,2.2 KM E OF NAGLE RD UP,BURNHAM ST IC-472 CO RD 18 COBOURG,FWY
772,,401,E,355.34,363.031,95.82,9.74,0.75,AC,BURNHAM ST IC-472 CO RD 18 COBOURG,300M E OF CO RD 28 IC-464,FWY
773,,401,E,363.031,366.857,77.49,7.97,1.07,AC,300M E OF CO RD 28 IC-464,300 M W OF CO RD 2 IC-461,FWY
774,,401,E,366.857,372.14,93.36,9.4,0.67,AC,300 M W OF CO RD 2 IC-461,1.0 KM W OF WESLEYVILLE IC-456,FWY
775,,401,E,372.14,376.5,92.28,9.33,0.73,AC,1.0 KM W OF WESLEYVILLE IC-456,DURHAM-NORTHUMBERLAND DBY,FWY
776,,401,E,376.5,383.057,94.02,9.56,0.77,AC,DURHAM-NORTHUMBERLAND DBY,MORGANS CORNER RD UNDERPASS,FWY
777,,401,E,383.057,391.015,94.3,9.62,0.81,AC,MORGANS CORNER RD UNDERPASS,NEWCASTLE - HWY 35/155 IC-436,FWY
778,,401,E,391.015,402.537,87.29,8.83,0.79,AC,NEWCASTLE - HWY 35/155 IC-436,OSHAWA - COURTICE RD,FWY
779,,401,E,402.537,412.138,82.76,8.41,0.89,AC,OSHAWA - COURTICE RD,OSHAWA-STEVENSON RD,FWY
780,,401,E,412.138,420.927,88.33,9.12,1,AC,OSHAWA-STEVENSON RD,LAKERIDGE RD,FWY
781,,401,E,420.927,424.196,85.17,8.82,1.06,AC,LAKERIDGE RD,AJAX-HARWOOD AV,FWY
782,,401,E,424.196,428.117,82.91,8.63,1.14,AC,AJAX-HARWOOD AV,PICKERING-BROCK RD,FWY
783,,401,E,428.117,434.389,82.26,8.62,1.04,CO,PICKERING-BROCK RD,PICKERING:ROUGEMOUNT DR UP,FWY
784,,401,E,434.389,441.724,82.97,8.72,1.06,CO,PICKERING:ROUGEMOUNT DR UP,SCARBOROUGH-NEILSON RD IC-385,FWY
785,,401,E,441.724,443.527,73.2,8.11,1.48,CO,SCARBOROUGH-NEILSON RD IC-385,SCARB-MARKHAM RD-HWY 48 IC-383,FWY
786,,401,E,443.527,449.251,83.1,9.02,1.28,CO,SCARB-MARKHAM RD-HWY 48 IC-383,SCARBOROUGH - WARDEN AV IC-378,FWY
787,,401,E,449.251,457.954,92.32,9.5,1.34,CO,SCARBOROUGH - WARDEN AV IC-378,NORTH YORK - HWY 11 IC-369-YONGE ST,FWY
788,,401,E,457.954,462.172,70.07,7.79,1.52,CO,NORTH YORK - HWY 11 IC-369-YONGE ST,ALLEN RD IC,FWY
789,,401,E,462.172,467.911,86.58,9.25,1.14,CO,ALLEN RD IC,HWY 400 IC (BASKETWEAVE),FWY
790,,401,E,467.911,471.768,84.65,8.81,0.98,CO,HWY 400 IC (BASKETWEAVE),KIPLING AVENUE,FWY
791,,401,E,471.768,474.597,77.93,8.46,1.32,CO,KIPLING AVENUE,BULLNOSE OF RAMP TO HWY 427 SB,FWY
792,,401,E,474.597,476.094,81.94,8.34,0.86,CO,BULLNOSE OF RAMP TO HWY 427 SB,RENFORTH DR,FWY
793,,401,E,476.094,482.309,89.1,9.16,0.93,AC,RENFORTH DR,HWY 410 IC,FWY
794,,401,E,482.309,485.813,81.26,9.23,1.72,PC,HWY 410 IC,0.3KM E OF FIRST LINE RD W-MCLAUGHLAN RD,FWY
795,,401,E,485.813,488.744,72.73,8.11,1.78,PC,0.3KM E OF FIRST LINE RD W-MCLAUGHLAN RD,EAST OF CREDIT RIVER,FWY
796,,401,E,488.744,493.77,93.59,9.57,0.84,AC,EAST OF CREDIT RIVER,WINSTON CHURCHILL BLVD,FWY
797,,401,E,493.77,496.771,94.03,9.52,0.72,AC,WINSTON CHURCHILL BLVD,HWY 407/401 INTERCHANGE,FWY
798,,401,E,496.771,497.251,94.12,9.58,0.78,AC,HWY 407/401 INTERCHANGE,1.4KM E OF TRAFALGAR RD IC-328-MILTON,FWY
799,,401,E,497.251,502.43,93.66,9.5,0.75,AC,1.4KM E OF TRAFALGAR RD IC-328-MILTON,E OF JAMES SNOW PKY,FWY
800,,401,E,502.43,506.568,94.54,9.61,0.76,AC,E OF JAMES SNOW PKY,780M WEST OF MILTON-HALTON RD 25,FWY
801,,401,E,506.568,519.226,88.87,9.15,0.97,AC,MILTON- HALTON RD 25,HALTON REGION - WELLINGTON COUNTY BDY,FWY
802,,401,E,519.226,525.431,82.58,8.59,1.13,AC,HALTON REGION - WELLINGTON COUNTY BDY,1.0 KM E IC 299,FWY
803,,401,E,525.431,529.308,85.75,8.75,0.9,AC,1.0 KM E IC 299,1.2 KM E IC 295,FWY
804,,401,E,529.308,540.077,76.57,7.96,1.18,AC,1.2 KM E IC 295,TOWNLINE RD - IC 286,FWY
805,,401,E,540.077,544.055,95.6,10,1.09,AC,TOWNLINE RD - IC 286,HWY 24 - IC 282,FWY
806,,401,E,544.055,548.6,88.95,9.31,1.15,AC,HWY 24 - IC 282,HWY 8 - IC 278,FWY
807,,401,E,548.6,552.892,81.22,8.63,1.36,AC,HWY 8 - IC 278,1.35 KM W HOMER WATSON,FWY
808,,401,E,552.892,560.288,90.91,9.19,0.74,AC,1.35 KM W HOMER WATSON,2.0 KM W REG RD 97,FWY
809,,401,E,560.288,572.277,92.09,9.43,0.87,AC,2.0 KM W REG RD 97,4.1KM EAST OF DRUMBO RD IC 250,FWY
810,,401,E,572.277,575.325,94.08,9.58,0.79,AC,4.1KM EAST OF DRUMBO RD IC 250,1.96KM EAST OF DRUMBO ROAD,FWY
811,,401,E,575.325,585.283,94,9.6,0.82,AC,1.96KM EAST OF DRUMBO ROAD,3.15KM EAST OF HWY 2 IC 238,FWY
812,,401,E,585.283,587.72,90.85,9.25,0.82,AC,3.15KM EAST OF HWY 2 IC 238,1.1KM EAST HWY 2 IC 238,FWY
813,,401,E,587.72,594.45,80.03,8.16,0.96,AC,1.1KM EAST HWY 2 IC 238,HWY 59 IC 232,FWY
814,,401,E,594.45,597.499,92.15,9.61,1.08,AC,HWY 59 IC 232,1.0 KM WEST OF SWEABURG RD. IC 230,FWY
815,,401,E,597.499,608.68,89.99,9.15,0.82,AC,1.0 KM WEST OF SWEABURG RD. IC 230,0.8 KM WEST OF HWY. 19 IC 218,FWY
816,,401,E,608.68,618.658,80.45,8.27,1.03,AC,0.8 KM WEST OF HWY. 19 IC 218,0.8 KM WEST OF PUTNAM RD. IC 208,FWY
817,,401,E,618.658,627.937,90.71,9.21,0.79,AC,0.8 KM WEST OF PUTNAM RD. IC 208,0.9 KM WEST OF DORCHESTER ROAD WEST,FWY
818,,401,E,627.937,635.93,88.46,8.91,0.73,AC,0.9 KM WEST OF DORCHESTER ROAD WEST,1.2 KM EAST OF HIGHBURY AVENUE,FWY
819,,401,E,635.93,638.887,94.67,9.67,0.82,AC,1.2 KM EAST OF HIGHBURY AVENUE,1.45KM EAST OF WILLINGTON RD IC 186,FWY
820,,401,E,638.887,643.641,84.01,8.51,0.85,AC,1.45KM EAST OF WILLINGTON RD IC 186,645M WEST OF HIGHWAY 402 UNDERPASS,FWY
821,,401,E,643.641,649.545,94.54,9.69,0.86,AC,645M WEST OF HIGHWAY 402 UNDERPASS,HIGHWAY 4 EASTBOUND,FWY
822,,401,E,649.545,662.109,82.22,9,1.38,PC,HIGHWAY 4 EASTBOUND,UNION ROAD IC 164,FWY
823,,401,E,662.109,678.131,93.76,9.61,0.77,CO,UNION ROAD IC 164,0.7 KM W OF CURRIE RD IC 149,FWY
824,,401,E,678.131,694.652,90.53,9.28,0.81,CO,0.7 KM W OF CURRIE RD IC 149,2.5 KM E OF FURNIVAL RD,FWY
825,,401,E,694.652,711.995,95.51,9.75,0.72,CO,2.5 KM E OF FURNIVAL RD,1.8 KM W OF ORFORD RD IC 117,FWY
826,,401,E,711.995,719.158,88.2,9.09,0.87,CO,1.8 KM W OF ORFORD RD IC 117,KENT BRIDGE RD IC 101,FWY
827,,401,E,719.158,725.059,77.44,9.68,2.35,PC,1.8 KM W OF ORFORD RD IC 117,KENT BRIDGE RD IC 101,FWY
828,,401,E,725.059,745.109,91.86,9.75,1.03,PC,KENT BRIDGE RD IC 101,BLOOMFIELD RD - IC 81,FWY
829,,401,E,745.109,752.719,92.35,9.82,0.58,PC,BLOOMFIELD RD - IC 81,0.15KM E OF DRAKE RD,FWY
830,,401,E,752.719,769.347,88.26,9.8,1.44,PC,0.15KM E OF DRAKE RD,0.9KM E OF ESSEX RD 42 - IC 56,FWY
831,,401,E,769.347,779.828,84.72,9.63,1.66,PC,0.9KM E OF ESSEX RD 42 - IC 56,1.13KM WEST OF HWY 77 - IC 48,FWY
832,,401,E,779.828,789.773,87.93,9.83,1.49,PC,1.13KM WEST OF HWY 77 - IC 48,0.97KM W OF LAKESHORE RD 123,FWY
833,,401,E,789.773,797.033,84.21,9.75,1.78,PC,0.97KM W OF LAKESHORE RD 123,1.19KM W OF LAKESHORE RD 113,FWY
834,,401,E,797.033,807.164,88.85,9.72,1.34,PC,1.19KM W OF LAKESHORE RD 113,1.57KM W OF MANNING RD,FWY
835,,401,E,807.164,811.192,90.66,9.79,1.22,PC,1.57KM W OF MANNING RD,433M E OF CON. RD 8,FWY
836,,401,E,811.192,813.053,96.04,9.65,1.02,AC,433M E OF CON. RD 8,HWY 401 ENDS,FWY
837,,401,W,0,14.387,86.04,9,1.1,CO,QUEBEC-ONTARIO BDY,LANCASTER-HWYS 2-34 IC-814,FWY
838,,401,W,14.387,31.985,89.67,9.32,0.92,CO,LANCASTER-HWYS 2-34 IC-814,CORNWALL E LTS- BOUNDARY RD IC-796,FWY
839,,401,W,31.985,50.15,56.57,7.11,2.22,CO,CORNWALL E LTS- BOUNDARY RD IC-796,MOULINETTE RD IC-778,FWY
840,,401,W,50.15,69.727,67.6,7.81,1.75,CO,MOULINETTE RD IC-778,UPPER CANADA RD IC-758,FWY
841,,401,W,69.727,90.221,71.31,9,2.34,CO,UPPER CANADA RD IC-758,CARMAN RD IC-738,FWY
842,,401,W,90.221,98.099,88.69,9.26,0.96,CO,CARMAN RD IC-738,CARDINAL-SHANLY RD IC-730,FWY
843,,401,W,98.099,106.79,83.03,8.82,1.13,CO,CARDINAL-SHANLY RD IC-730,HWY 16 INT. 721,FWY
844,,401,W,106.79,123.22,87.63,9.08,0.92,CO,HWY 16 INT. 721,MAITLAND RD. INT.(705),FWY
845,,401,W,123.22,141.499,86.04,9,1.31,CO,MAITLAND RD. INT.(705),HWY 2 INT (687),FWY
846,,401,W,141.499,152.588,76.44,8.02,1.34,AC,HWY 2 INT (687),MALLORYTOWN RD. INT(675),FWY
847,,401,W,152.588,166.84,86.42,8.9,0.99,AC,MALLORYTOWN RD. INT(675),HWY 137 INT (661),FWY
848,,401,W,166.84,182.86,92.02,9.41,0.86,AC,HWY 137 INT (661),HWY 32 INT (645),FWY
849,,401,W,182.86,195.937,92.85,9.43,0.77,AC,HWY 32 INT (645),JOYCEVILLE RD. INT.(632),FWY
850,,401,W,195.937,204.354,87.37,9,0.99,AC,JOYCEVILLE RD. INT.(632),HWY 15 IC-623,FWY
