_id,SectionID,Highway,DIR,FROM_Distance,TO_Distance,PCI,DMI,IRI,Pave_Type,Pavement_Section_From,Pavement_Section_To,FUNC_CLASS
976,,403,E,51.884,56.776,86.32,8.96,1.08,AC,0.95 KM W OF HWY 6 IC (GUELPH RD),0.8KM W OF ABERDEEN AVE,FWY
977,,403,E,56.776,58.992,90.28,9.27,0.92,AC,0.8KM W OF ABERDEEN AVE,1.5KM E OF LINCOLN ALEXANDER PKWY IC,FWY
978,,403,E,58.992,66.678,87.87,9.01,0.93,AC,1.5KM E OF LINCOLN ALEXANDER PKWY IC,WILSON ST.,FWY
979,,403,E,66.678,76.9,92.89,9.5,1.63,AC,WILSON ST.,BRANT CO BDY,FWY
980,,403,E,76.9,85.5,71.43,7.46,1.26,AC,BRANT CO BDY,1 KM W OF GARDEN AVE IC,FWY
981,,403,E,85.5,92.166,61.65,6.57,1.5,AC,1 KM W OF GARDEN AVE IC,HWY. 2 BRANTFORD WEST LIMITS,FWY
982,,403,E,92.166,98.537,83.21,8.65,1.12,AC,HWY. 2 BRANTFORD WEST LIMITS,REST ACRES RD - HWY 7094,FWY
983,,403,E,98.537,101.141,78.41,8.42,1.49,AC,REST ACRES RD - HWY 7094,2.1 KM  W OF REST ACRES RD,FWY
984,,403,E,101.141,110.741,87.25,9,0.85,AC,2.1 KM  W OF REST ACRES RD,0.7 KM W OF BRANT RD 25,FWY
985,,403,E,110.741,112.94,62,6.2,1.01,AC,0.7 KM W OF BRANT RD 25,1.4 KM E OF WEST QUARTER TOWNLINE,FWY
986,,403,E,112.94,125.237,51.27,5.45,1.54,AC,1.4 KM E OF WEST QUARTER TOWNLINE,HWY 401 IC,FWY
987,,403,N,0,4.426,90.33,9.32,0.98,AC,HWY 401/410 I/C,MISSISSAUGA - CENTRAL PKWY OP,FWY
988,,403,N,4.426,14.691,81.85,8.37,0.97,AC,MISSISSAUGA - CENTRAL PKWY OP,1.0 KM W OF WINSTON CHURCHILL BLVD,FWY
989,,403,S,0,4.426,85.19,8.87,1.12,AC,HWY 401/410 I/C,MISSISSAUGA - CENTRAL PKWY OP,FWY
990,,403,S,4.426,14.691,78.92,8.05,0.97,AC,MISSISSAUGA - CENTRAL PKWY OP,1.0 KM W OF WINSTON CHURCHILL BLVD,FWY
991,,403,W,14.691,20.883,84.37,8.86,1.22,AC,1.0 KM W OF WINSTON CHURCHILL BLVD,FORD DR IC - QEW IC,FWY
992,,403,W,43.355,51.884,69,7.09,1.14,AC,QEW IC (FREEMAN IC),0.95 KM W OF HWY 6 IC (GUELPH RD),FWY
993,,403,W,51.884,56.776,84.43,8.72,1.04,AC,0.95 KM W OF HWY 6 IC (GUELPH RD),0.8KM W OF ABERDEEN AVE,FWY
994,,403,W,56.776,58.992,91.24,9.33,0.87,AC,0.8KM W OF ABERDEEN AVE,1.5KM E OF LINCOLN ALEXANDER PKWY IC,FWY
995,,403,W,58.992,66.678,91.02,9.36,0.93,AC,1.5KM E OF LINCOLN ALEXANDER PKWY IC,WILSON ST.,FWY
996,,403,W,66.678,76.9,92.89,9.5,0.69,AC,WILSON ST.,BRANT CO BDY,FWY
997,,403,W,76.9,85.5,90.51,9.34,0.98,AC,BRANT CO BDY,1 KM W OF GARDEN AVE IC,FWY
998,,403,W,85.5,92.166,59.34,6.49,1.71,AC,1 KM W OF GARDEN AVE IC,HWY. 2 BRANTFORD WEST LIMITS,FWY
999,,403,W,92.166,98.537,76.64,8.47,1.78,AC,HWY. 2 BRANTFORD WEST LIMITS,REST ACRES RD - HWY 7094,FWY
1000,,403,W,98.537,101.141,79.58,8.51,1.44,AC,REST ACRES RD - HWY 7094,2.1 KM  W OF REST ACRES RD,FWY
1001,,403,W,101.141,110.741,87.25,9,0.74,AC,2.1 KM  W OF REST ACRES RD,0.7 KM W OF BRANT RD 25,FWY
1002,,403,W,110.741,112.94,58.06,6.05,1.35,AC,0.7 KM W OF BRANT RD 25,1.4 KM E OF WEST QUARTER TOWNLINE,FWY
1003,,403,W,112.94,125.237,50.79,5.44,1.59,AC,1.4 KM E OF WEST QUARTER TOWNLINE,HWY 401 IC,FWY
1004,,403,N,0,4.426,82.75,8.68,1.22,AC,HWY 401/410 I/C,MISSISSAUGA - CENTRAL PKWY OP,FWY
1005,,403,S,0,4.426,86.92,8.91,0.94,AC,HWY 401/410 I/C,MISSISSAUGA - CENTRAL PKWY OP,FWY
1006,,404,N,0,1.427,82.92,9.23,1.46,CO,HWY 401-DON V PKWY S APPROACH,NORTH YORK-SHEPPARD AV IC-18,FWY
1007,,404,N,1.427,5.736,93.06,9.6,0.82,CO,NORTH YORK-SHEPPARD AV IC-18,NORTH YORK-STEELES AV IC-22,FWY
1008,,404,N,5.736,9.878,90.61,9.36,0.86,CO,NORTH YORK-STEELES AV IC-22,MARKHAM-HWY 7 IC-27,FWY
1009,,404,N,9.878,20.197,86.42,8.9,0.99,AC,MARKHAM-HWY 7 IC-27,GORMLEY-YORK RD 14 IC-37,FWY
1010,,404,N,20.197,24.357,88.73,9.14,0.97,AC,GORMLEY-YORK RD 14 IC-37,YORK RD 40-BLOOMINGTON RD IC-41,FWY
1011,,404,N,24.357,28.516,66.1,7.2,1.66,AC,YORK RD 40-BLOOMINGTON RD IC-41,AURORA RD 15 IC-45,FWY
1012,,404,N,28.516,34.67,90.61,9.21,0.81,AC,AURORA RD 15 IC-45,DAVIS DRIVE ROAD 31 IC-51,FWY
1013,,404,N,34.67,36.792,87.24,9.12,1.15,AC,DAVIS DRIVE ROAD 31 IC-51,GREEN LANE,FWY
1014,,404,N,36.792,43.202,87.16,9.73,1.5,PC,GREEN LANE,QUEENSVILLE SIDE RD,FWY
1015,,404,N,43.202,48.758,83.56,9.61,1.75,PC,QUEENSVILLE SIDE RD,RAVENSHOE RD,FWY
1016,,404,S,0,1.427,91.98,9.29,0.68,CO,HWY 401-DON V PKWY S APPROACH,NORTH YORK-SHEPPARD AV IC-18,FWY
1017,,404,S,1.427,5.736,92.42,9.56,0.85,CO,NORTH YORK-SHEPPARD AV IC-18,NORTH YORK-STEELES AV IC-22,FWY
1018,,404,S,5.736,9.878,89.71,9.32,0.91,CO,NORTH YORK-STEELES AV IC-22,MARKHAM-HWY 7 IC-27,FWY
1019,,404,S,9.878,20.197,80.84,8.33,1.05,AC,MARKHAM-HWY 7 IC-27,GORMLEY-YORK RD 14 IC-37,FWY
1020,,404,S,20.197,24.357,85.44,8.72,0.91,AC,GORMLEY-YORK RD 14 IC-37,YORK RD 40-BLOOMINGTON RD IC-41,FWY
1021,,404,S,24.357,28.516,67.53,7.35,1.65,AC,YORK RD 40-BLOOMINGTON RD IC-41,AURORA RD 15 IC-45,FWY
1022,,404,S,28.516,34.67,88.47,8.97,0.8,AC,AURORA RD 15 IC-45,DAVIS DRIVE ROAD 31 IC-51,FWY
1023,,404,S,34.67,36.792,88.51,9.16,1.03,AC,DAVIS DRIVE ROAD 31 IC-51,GREEN LANE,FWY
1024,,404,S,36.792,43.202,86.15,9.76,1.61,PC,GREEN LANE,QUEENSVILLE SIDE RD,FWY
1025,,404,S,43.202,48.758,85.19,9.73,1.68,PC,QUEENSVILLE SIDE RD,RAVENSHOE RD,FWY
1026,,405,E,0,8.623,50.82,6.03,1.91,CO,QUEENSTON BRIDGE TOLL PLAZA,QEW IC,FWY
1027,,405,W,0,8.623,59.65,6.97,1.83,CO,QUEENSTON BRIDGE TOLL PLAZA,QEW IC,FWY
1028,,406,N,0,6.451,73.87,7.86,1.42,AC,EAST MAIN ST,0.9KM N OF PORT ROBINSON RD,FWY
1029,,406,N,6.451,11.004,90.31,9.55,1.03,CO,0.9KM N OF PORT ROBINSON RD,0.7 KM S OF BEAVERDAMS RD,FWY
1030,,406,N,11.004,14.43,77.52,8.49,1.38,CO,0.7 KM S OF BEAVERDAMS RD,HWY 58 IC,FWY
1031,,406,N,14.43,19.91,69.03,7.8,1.62,CO,HWY 58 IC,GENEVA ST,FWY
1032,,406,N,19.91,22.38,84.07,8.8,1.23,AC,GENEVA ST,MARTINDALE RD,FWY
1033,,406,N,22.38,25.839,92.22,9.53,0.98,AC,MARTINDALE RD,QEW IC,FWY
1034,,406,S,0,6.451,75.45,8.21,1.35,CO,EAST MAIN ST,0.9KM N OF PORT ROBINSON RD,FWY
1035,,406,S,6.451,11.004,93.57,9.51,0.72,AC,0.9KM N OF PORT ROBINSON RD,0.7 KM S OF BEAVERDAMS RD,FWY
1036,,406,S,11.004,14.43,80.99,8.92,1.31,CO,0.7 KM S OF BEAVERDAMS RD,HWY 58 IC,FWY
1037,,406,S,14.43,19.91,72.19,7.87,1.39,CO,HWY 58 IC,GENEVA ST,FWY
1038,,406,S,19.91,22.38,88.88,9.28,1.15,AC,GENEVA ST,MARTINDALE RD,FWY
1039,,406,S,22.38,25.839,92.63,9.48,0.86,AC,MARTINDALE RD,QEW IC,FWY
1040,,409,E,0,5.449,74.39,8.29,1.51,CO,ETOBICOKE-HWY 401 OP,ETOBICOKE - HWY 427 IC,FWY
1041,,409,W,0,5.449,75.38,8.29,1.42,CO,ETOBICOKE-HWY 401 OP,ETOBICOKE - HWY 427 IC,FWY
1042,,41,B,50.9,62.216,63.94,6.78,1.45,AC,HIGHWAY 7 - KALADAR,BEAVER CREEK BRIDGE (NORTHBROOK N LTS),ART
1043,,41,B,62.216,72.417,63.9,6.63,1.27,AC,BEAVER CREEK BRIDGE (NORTHBROOK N LTS),CLOYNE NORTH LIMITS,ART
1044,,41,B,72.417,86.352,64.06,6.61,1.23,AC,CLOYNE NORTH LIMITS,1.0 N OF BARRIE-ABINGER TWP BDY,ART
1045,,41,B,86.352,92.579,83.37,8.7,1.16,AC,1.0 N OF BARRIE-ABINGER TWP BDY,MACHESNEY LAKE RD,ART
1046,,41,B,92.579,108.299,81.38,8.69,1.41,AC,MACHESNEY LAKE RD,600M SOUTH OF VENNACHAR JCT.,ART
1047,,41,B,108.299,114.888,68.01,7.31,1.54,AC,600M SOUTH OF VENNACHAR JCT.,0.4KM N OF HWY 28,ART
1048,,41,B,114.888,121.447,82.99,8.59,1.08,AC,0.4KM N OF HWY 28,6.6 KM N OF HWY 28,ART
1049,,41,B,121.447,130.221,81.09,8.62,1.37,AC,6.6 KM N OF HWY 28,MADAWASKA RIVER BRIDGE - GRIFFITH,ART
1050,,41,B,130.221,139.998,90.75,10,1.74,AC,MADAWASKA RIVER BRIDGE - GRIFFITH,0.7KM NORTH OF MARCHAND-LACOURSE RD.,ART
1051,,41,B,139.998,152.429,90.49,10,1.77,AC,0.7KM NORTH OF MARCHAND-LACOURSE RD.,HWY 132 (TO DACRE),ART
1052,,41,B,152.429,162.58,93.78,10,1.33,AC,HWY 132 (TO DACRE),PERRAULT-GRATTON TWP C 10-11,ART
1053,,41,B,162.58,172.92,93.34,10,1.39,AC,PERRAULT-GRATTON TWP C 10-11,EGANVILLE S LTS - SEC HWY 512,ART
1054,,41,B,175.035,177.88,90.95,9.51,1.12,AC,EGANVILLE N LTS C 8-9,N JCT HWY 60,ART
1055,,41,B,177.88,192.703,81.97,8.58,1.2,AC,N JCT HWY 60,RANKIN S LTS,ART
1056,,41,B,192.703,207.28,73.66,7.66,1.21,AC,RANKIN S LTS,HWY 17,ART
1057,,410,N,0,9.791,89.91,9.37,1.09,AC,MISSISSAUGA-HWY 401/403 IC,QUEEN ST (BRAMPTON),FWY
1058,,410,N,9.791,12.903,89.38,9.22,0.98,AC,QUEEN ST (BRAMPTON),BOVAIRD DR,FWY
1059,,410,N,12.903,17.27,77.06,9.68,2.12,PC,BOVAIRD DR,MAYFIELD RD IC,FWY
1060,,410,N,17.27,20.63,89.31,8.99,1.2,AC,MAYFIELD RD IC,HWY 410/HWY 10 BULLNOSE,FWY
1061,,410,S,0,9.791,92.16,9.45,0.89,AC,MISSISSAUGA-HWY 401/403 IC,QUEEN ST (BRAMPTON),FWY
1062,,410,S,9.791,12.903,89.45,9.25,1.01,AC,QUEEN ST (BRAMPTON),BOVAIRD DR,FWY
1063,,410,S,12.903,17.27,78.68,9.64,1.88,PC,BOVAIRD DR,MAYFIELD RD IC,FWY
1064,,410,S,17.27,20.63,86.61,8.75,1.27,AC,MAYFIELD RD IC,HWY 410/HWY 10 BULLNOSE,FWY
1065,,416,N,0,3.925,71.78,7.39,1.13,AC,HWY 401-BEG OF PARALLEL FOR RAMP TO 416,0.7 KM N OF HWY 16 RAMP STRUCTURE,FWY
1066,,416,N,3.925,27.407,87.67,8.91,0.84,AC,0.7 KM N OF HWY 16 RAMP STRUCTURE,1.7 KM N OF CTY RD 20,FWY
1067,,416,N,27.407,34.448,90.35,9.21,0.84,AC,1.7 KM N OF CTY RD 20,0.3 KM S OF CTY RD 24,FWY
1068,,416,N,34.448,37.119,91.69,9.26,0.72,AC,0.3 KM S OF CTY RD 24,1.4 KM N OF CTY RD 43,FWY
1069,,416,N,37.119,50.214,86.75,8.97,1.03,AC,1.4 KM N OF CTY RD 43,REG RD 6 - ROGER STEVENS DR,FWY
1070,,416,N,50.214,56.115,94.4,9.62,0.79,AC,REG RD 6 - ROGER STEVENS DR,.8 KM S OF CENTURY RD,FWY
1071,,416,N,56.115,66.569,92.08,9.32,0.74,AC,.8 KM S OF CENTURY RD,1.0 KM S FALLOWFIELD RD IC,FWY
1072,,416,N,66.569,73.599,90.9,9.21,0.77,AC,1.0 KM S FALLOWFIELD RD IC,.7 KM N OF HUNT CLUB RD IC,FWY
1073,,416,N,73.599,76.32,71.03,7.27,1.09,AC,.7 KM N OF HUNT CLUB RD IC,HWY 417 - OTTAWA QUEENSWAY,FWY
1074,,416,S,0,14.721,93.15,9.46,0.77,AC,HWY 401-BEG OF PARALLEL FOR RAMP TO 416,1.4 KM N OF CTY RD 21,FWY
1075,,416,S,14.721,26.911,91.88,9.49,0.97,AC,1.4 KM N OF CTY RD 21,1.2 KM N OF CTY RD 20,FWY
1076,,416,S,26.911,35.509,88.82,9.02,0.82,AC,1.2 KM N OF CTY RD 20,LEEDS & GRENVILLE RD 43 IC (FRM HWY 43),FWY
1077,,416,S,35.509,37.119,88.16,9.2,1.12,AC,LEEDS & GRENVILLE RD 43 IC (FRM HWY 43),1.4 KM N OF CTY RD 43,FWY
1078,,416,S,37.119,50.214,84.7,9.14,1.51,AC,1.4 KM N OF CTY RD 43,REG RD 6 - ROGER STEVENS DR,FWY
1079,,416,S,50.214,56.115,62.64,6.68,1.5,AC,REG RD 6 - ROGER STEVENS DR,.8 KM S OF CENTURY RD,FWY
1080,,416,S,56.115,66.569,90.82,9.15,0.71,AC,.8 KM S OF CENTURY RD,1.0 KM S FALLOWFIELD RD IC,FWY
1081,,416,S,66.569,73.599,92.78,9.44,0.79,AC,1.0 KM S FALLOWFIELD RD IC,.7 KM N OF HUNT CLUB RD IC,FWY
1082,,416,S,73.599,76.32,59.37,5.91,1.01,AC,.7 KM N OF HUNT CLUB RD IC,HWY 417 - OTTAWA QUEENSWAY,FWY
1083,,417,E,0,8.385,90.56,9.26,0.87,AC,QUEBEC-ONTARIO BDY,HWY 17 IC-9,FWY
1084,,417,E,8.385,18.537,75.8,9.01,1.7,PC,HWY 17 IC-9,1.8 KM WEST OF PRESCOTT AND RUSSELL RD 10 IC-17,FWY
1085,,417,E,18.537,30.392,81.03,8.97,1.57,PC,1.8 KM WEST OF PRESCOTT AND RUSSELL RD 10 IC-17,2.95 KM WEST OF HWY 34 IC-27,FWY
1086,,417,E,30.392,43.883,82.74,9.32,1.64,PC,2.95 KM WEST OF HWY 34 IC-27,GREENFIELD RD CO RD 30,FWY
1087,,417,E,43.883,55.949,69.34,7.73,1.87,AC,GREENFIELD RD CO RD 30,KENYON-ROXBOROUGH TWP BDY,FWY
1088,,417,E,55.949,64.756,84.82,8.7,0.97,AC,KENYON-ROXBOROUGH TWP BDY,CNR OH(EBL) S-ALEXAN,FWY
1089,,417,E,64.756,78.852,73.7,7.96,1.56,AC,CNR OH(EBL) S-ALEXAN,LIMOGES RD IC-79 - RUSSELL RD 5,FWY
1090,,417,E,78.852,98.409,91.57,9.31,0.8,AC,LIMOGES RD IC-79 - RUSSELL RD 5,PIPERVILLE RD,FWY
1091,,417,E,98.409,105.516,88.99,9.25,1.07,AC,PIPERVILLE RD,OTTAWA/CARLETON RD 26 OP (RUSSELL RD),FWY
1092,,417,E,105.516,116.434,83.54,8.7,1.14,AC,OTTAWA/CARLETON RD 26 OP (RUSSELL RD),E JCT HWY 17 IC-113,FWY
1093,,417,E,116.434,120.59,88.11,9.4,1.12,CO,E JCT HWY 17 IC-113,NICHOLAS ST IC,FWY
1094,,417,E,120.59,126.152,74.06,8.18,1.45,CO,NICHOLAS ST IC,ISLAND PARK DR IC-123,FWY
1095,,417,E,126.152,128.693,87.43,9.45,1.22,CO,ISLAND PARK DR IC-123,MAITLAND AV IC-126,FWY
1096,,417,E,128.693,130.467,85.42,9.06,1.1,CO,MAITLAND AV IC-126,WOORDRUFFE AVE,FWY
1097,,417,E,130.467,134.227,70.81,7.38,1.25,AC,WOORDRUFFE AVE,HWY 416/417 IC,FWY
1098,,417,E,134.227,136.758,77.68,8.1,1.2,AC,HWY 416/417 IC,MOODIE DR IC 134,FWY
1099,,417,E,136.758,140.785,61.78,6.56,1.47,AC,MOODIE DR IC 134,EAGLESON RD. IC 138,FWY
1100,,417,E,140.785,144.394,85.65,8.83,1.01,AC,EAGLESON RD. IC 138,CARP RIVER BR,FWY
1101,,417,E,144.394,149.13,85.41,8.79,1,AC,CARP RIVER BR,HWY 7 & W JCT HWY 17 IC-145,FWY
1102,,417,E,149.13,155.696,83.86,8.54,0.9,AC,HWY 7 & W JCT HWY 17 IC-145,0.9 KM W OF CTY RD 49 (MARCH RD),FWY
1103,,417,E,155.696,167.65,84.4,8.58,0.88,AC,0.9 KM W OF CTY RD 49 (MARCH RD),1.372 KM W OF PANMURE RD IC 163,FWY
1104,,417,E,167.65,185.195,76.02,8.06,1.37,AC,1.372 KM W OF PANMURE RD IC 163,MADAWASKA RIVER BRIDGE,FWY
1105,,417,E,185.195,189.693,72.11,7.36,1.05,AC,MADAWASKA RIVER BRIDGE,CAMPBELL DRIVE,FWY
1106,,417,E,189.693,193.972,93.33,9.48,0.77,AC,CAMPBELL DRIVE,SCHEEL DRIVE,FWY
1107,,417,W,0,8.385,89.05,9.05,0.82,AC,QUEBEC-ONTARIO BDY,HWY 17 IC-9,FWY
1108,,417,W,8.385,18.537,83.47,9.62,1.32,PC,HWY 17 IC-9,1.8 KM WEST OF PRESCOTT AND RUSSELL RD 10 IC-17,FWY
1109,,417,W,18.537,30.392,91.3,9.81,1.17,PC,1.8 KM WEST OF PRESCOTT AND RUSSELL RD 10 IC-17,2.95 KM WEST OF HWY 34 IC-27,FWY
1110,,417,W,30.392,43.883,87.35,9.67,1.44,PC,2.95 KM WEST OF HWY 34 IC-27,GREENFIELD RD CO RD 30,FWY
1111,,417,W,43.883,55.949,73.98,8.15,1.75,AC,GREENFIELD RD CO RD 30,KENYON-ROXBOROUGH TWP BDY,FWY
1112,,417,W,55.949,64.756,91.31,9.31,0.83,AC,KENYON-ROXBOROUGH TWP BDY,CNR OH(EBL) S-ALEXAN,FWY
1113,,417,W,64.756,78.852,65.17,7.11,1.68,AC,CNR OH(EBL) S-ALEXAN,LIMOGES RD IC-79 - RUSSELL RD 5,FWY
1114,,417,W,78.852,98.409,92.84,9.38,0.71,AC,LIMOGES RD IC-79 - RUSSELL RD 5,PIPERVILLE RD,FWY
1115,,417,W,98.409,105.516,87.63,9.05,1.01,AC,PIPERVILLE RD,OTTAWA/CARLETON RD 26 OP (RUSSELL RD),FWY
1116,,417,W,105.516,116.434,84.17,8.77,1.14,AC,OTTAWA/CARLETON RD 26 OP (RUSSELL RD),E JCT HWY 17 IC-113,FWY
1117,,417,W,116.434,120.59,88.05,9.41,1.13,CO,E JCT HWY 17 IC-113,NICHOLAS ST IC,FWY
1118,,417,W,120.59,126.152,77.15,8.34,1.3,CO,NICHOLAS ST IC,ISLAND PARK DR IC-123,FWY
1119,,417,W,126.152,128.693,83.82,9.29,1.43,CO,ISLAND PARK DR IC-123,MAITLAND AV IC-126,FWY
1120,,417,W,128.693,130.467,85.8,8.95,0.98,CO,MAITLAND AV IC-126,WOORDRUFFE AVE,FWY
1121,,417,W,130.467,134.227,72.38,7.59,1.29,AC,WOORDRUFFE AVE,HWY 416/417 IC,FWY
1122,,417,W,134.227,136.758,80.89,8.38,1.11,AC,HWY 416/417 IC,MOODIE DR IC 134,FWY
1123,,417,W,136.758,140.785,65.84,6.96,1.41,AC,MOODIE DR IC 134,EAGLESON RD. IC 138,FWY
1124,,417,W,140.785,144.394,84.5,8.72,1.03,AC,EAGLESON RD. IC 138,CARP RIVER BR,FWY
1125,,417,W,144.394,149.13,85.65,8.8,0.98,AC,CARP RIVER BR,HWY 7 & W JCT HWY 17 IC-145,FWY
1126,,417,W,149.13,160.212,93.75,9.51,0.75,AC,HWY 7 & W JCT HWY 17 IC-145,1.5 KM W OF CTY RD 49 (MARCH RD),FWY
1127,,417,W,160.212,167.65,93.83,9.44,0.65,AC,1.5 KM W OF CTY RD 49 (MARCH RD),1.372 KM W OF PANMURE RD IC 163,FWY
1128,,417,W,167.65,185.195,74.33,8.03,1.56,AC,1.372 KM W OF PANMURE RD IC 163,MADAWASKA RIVER BRIDGE,FWY
1129,,417,W,185.195,189.693,70.1,7.56,1.56,AC,MADAWASKA RIVER BRIDGE,CAMPBELL DRIVE,FWY
1130,,417,W,189.693,193.972,89.08,9.19,0.99,AC,CAMPBELL DRIVE,SCHEEL DRIVE,FWY
1131,,420,E,1.535,4.697,88.42,9.33,1.24,AC,STANLEY AVE,NIAG FALLS - MONTROSE RD - NIAG,FWY
1132,,420,W,1.535,4.697,90.39,9.48,1.16,AC,STANLEY AVE,NIAG FALLS - MONTROSE RD - NIAG,FWY
1133,,427,N,0.61,7.922,77.95,8.6,1.43,CO,QEW IC,ETOBICOKE-HWYS 401/27 IC-45,FWY
1134,,427,N,7.922,10.396,88,9.25,1.2,AC,ETOBICOKE-HWYS 401/27 IC-45,DIXON RD,FWY
1135,,427,N,10.396,14.239,87.74,9.08,1.03,AC,DIXON RD,ETOBICOKE-REXDALE BV IC,FWY
1136,,427,N,14.239,16.067,90.37,9.28,0.92,AC,ETOBICOKE-REXDALE BV IC,FINCH AV,FWY
1137,,427,N,16.067,19.929,90.97,9.5,1.11,AC,FINCH AV,HWY 7,FWY
1138,,427,S,0.61,7.922,73.43,8.3,1.61,CO,QEW IC,ETOBICOKE-HWYS 401/27 IC-45,FWY
1139,,427,S,7.922,10.396,89.93,9.58,1.34,AC,ETOBICOKE-HWYS 401/27 IC-45,DIXON RD,FWY
1140,,427,S,10.396,14.239,89.83,9.27,0.98,AC,DIXON RD,ETOBICOKE-REXDALE BV IC,FWY
1141,,427,S,14.239,16.067,93.14,9.52,0.84,AC,ETOBICOKE-REXDALE BV IC,FINCH AV,FWY
1142,,427,S,16.067,19.929,91.64,9.53,1.05,AC,FINCH AV,HWY 7,FWY
1143,,427,N,0.274,0.838,60.35,7.85,2.44,CO,ETOBICOKE - EVANS AVE,THE QUEENSWAY,FWY
1144,,427,N,0.838,7.922,73.15,7.94,1.35,CO,THE QUEENSWAY,ETOBICOKE-HWYS 401/27 IC-45,FWY
1145,,427,S,0.274,1.324,64.83,8.69,2.69,CO,ETOBICOKE - EVANS AVE,NORTH QUEEN ST,FWY
1146,,427,S,1.324,7.922,71.07,8.11,1.67,CO,NORTH QUEEN ST,ETOBICOKE-HWYS 401/27 IC-45,FWY
1147,,48,B,14.127,28.425,90.45,9.43,1.09,AC,MARKHAM - MAJOR MACKENZIE,BALLANTRAE - YORK RD 15,ART
1148,,48,B,28.425,39.846,84.58,8.9,1.24,AC,BALLANTRAE - YORK RD 15,1.3 KM N OF YORK RD 13 - MT ALBERT,ART
1149,,48,B,39.846,57.053,93.68,9.56,0.82,AC,1.3 KM N OF YORK RD 13 - MT ALBERT,.5 KM SOUTH OF YORK RD 9,ART
1150,,48,B,57.053,61.509,72.73,7.55,1.2,AC,.5 KM SOUTH OF YORK RD 9,4 KM NORTH OF YORK RD 9,ART
1151,,48,B,61.509,71.001,88.82,9.18,1.01,AC,4 KM NORTH OF YORK RD 9,DURHAM RD 23,ART
1152,,48,B,71.001,79.519,93.98,9.56,0.78,AC,DURHAM RD 23,S JCT HWY 12 (BEAVERTON BYPASS),ART
1153,,49,B,20.083,25.742,80.89,8.5,1.25,AC,PRINCE EDWARD-HASTINGS CTY BDY,TYENDINAGA TWP RD L31,COL
1154,,5,B,72.032,84.733,81.83,8.44,1.05,AC,HWY 6 - CLAPPISON COR'S,HWY 8 - PETERS CORS,ART
1155,,58,B,0,4.999,70.62,7.58,1.52,AC,HWY 3 (PORT COLBORNE),.3 KM S OF NIAGARA RD 23 (FORKS RD),ART
1156,,58,B,4.999,7.22,83.2,9.1,1.66,AC,.3 KM S OF NIAGARA RD 23 (FORKS RD),WELLAND - HWY 58A,ART
1157,,58,B,25.237,29.579,41.75,5.43,2.79,AC,E JCT HWY 20 - BLACK HORSE CORS,HWY 7186 - THOROLD STONE RD,ART
1158,,58,E,29.579,33.519,69.42,8.1,1.81,CO,HWY 7186 - THOROLD STONE RD,HWY 406 - ST DAVIDS RD,FWY
1159,,58,W,29.579,33.519,73.13,8.24,1.58,CO,HWY 7186 - THOROLD STONE RD,HWY 406 - ST DAVIDS RD,FWY
1160,,58,B,0,5.128,81.39,8.48,1.16,AC,RAMP TO HWY 140,HWY 58 - WEST SIDE RD,ART
1161,,6,B,7.764,20.32,93.92,9.6,0.83,AC,PORT DOVER LIFT BRIDGE,JARVIS S LTS,COL
1162,,6,B,22.747,30.398,90.28,9.32,0.98,AC,JARVIS N LT (300 M S REG RD 69),HAGERSVILLE S LT ( REG RD 9 ),ART
1163,,6,B,32.121,43.08,90.07,9.26,0.94,AC,HAGERSVILLE N LT,CALEDONIA S LT,ART
1164,,6,B,43.08,49.577,90.52,9.66,1.36,AC,CALEDONIA S LT,CALEDONIA N LT,ART
1165,,6,B,49.577,55.696,89.58,9.1,0.81,AC,CALEDONIA N LT,JCT 7273/OLD 6 - NEW 6,ART
1166,,6,B,55.696,65.367,92.86,9.57,0.94,AC,JCT 7273/OLD 6 - NEW 6,HWY 403/ GARNER RD,ART
1167,,6,B,81.16,87.341,90.58,9.39,1.03,AC,HWY 5 - CLAPPISON'S CORS,CONCESSION RD 6 W,ART
1168,,6,B,87.341,95.108,95.05,9.54,0.58,AC,CONCESSION RD 6 W,1.0 KM N OF HAMILTON RD 97,ART
1169,,6,B,95.108,99.409,82.69,8.42,0.91,AC,1.0 KM N OF HAMILTON RD 97,0.3 KM N OF HAMILTON/WELLINGTON BDY,ART
1170,,6,B,99.409,103.124,79.02,8.79,1.85,AC,0.3 KM N OF HAMILTON/WELLINGTON BDY,MORRISTON (142 M S REG RD 36),ART
1171,,6,B,103.124,104.033,68.36,7.87,2.16,AC,MORRISTON (142 M S REG RD 36),JCT HWY 401 (IC 299),ART
1172,,6,B,126.431,130.315,69.54,7.81,1.93,AC,GUELPH N. LTS.,ELORA RD.-WELLINGTON RD. 7,ART
1173,,6,B,130.315,143.328,88.55,9.19,1.06,AC,ELORA RD.-WELLINGTON RD. 7,FERGUS S. LTS. C-LINK,ART
1174,,6,B,146.581,163.441,87.37,9.11,1.12,AC,FERGUS N. LTS,CONTESTOGA RIVER BRIDGE (ARTHUR),ART
1175,,6,B,165.387,176.809,83.44,8.56,0.98,AC,ARTHUR N. LTS.,SMOKEY CREEK BRIDGE,ART
1176,,6,B,176.809,185.895,95.93,9.74,0.73,AC,SMOKEY CREEK BRIDGE,MT FOREST S LTS - BENTLEY ST,ART
